naics_code,industry_name,data_source,scrape_date,endpoint,Province/territory,Employers,Non-employers / Indeterminate,Employment size category (number of employees),Wholeindustry(reliability),Bottomquartile(25%),Lowermiddle(25%),Uppermiddle(25%),Topquartile(25%),Percentage ofbusinessesreporting
486,Pipeline transportation,performance,2025-09-05T09:30:59.569939,performance,,,,,Total revenue,284.0,0.0,0.0,0.0,0.0
486,Pipeline transportation,performance,2025-09-05T09:30:59.569939,performance,,,,,Total expenses,431.6,0.0,0.0,0.0,0.0
486,Pipeline transportation,performance,2025-09-05T09:30:59.569939,performance,,,,,Net loss,-147.6,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,British Columbia,111.0,240.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Manitoba,4.0,7.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,New Brunswick,7.0,8.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Newfoundland and Labrador,21.0,11.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Nova Scotia,21.0,14.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Northwest Territories,1.0,2.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Nunavut,2.0,1.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Ontario,56.0,149.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Prince Edward Island,8.0,8.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Quebec,67.0,236.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Saskatchewan,4.0,1.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Yukon,6.0,7.0,,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Alberta,,,7.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,British Columbia,,,41.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Manitoba,,,1.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,New Brunswick,,,3.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Newfoundland and Labrador,,,12.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Nova Scotia,,,10.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Northwest Territories,,,0.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Nunavut,,,1.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Ontario,,,15.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Prince Edward Island,,,4.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Quebec,,,29.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Saskatchewan,,,1.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Yukon,,,2.0,,,,,,
487,Scenic and sightseeing transportation,businesses,2025-09-05T09:31:05.080608,businesses,Percent distribution %,,,38.3,,,,,,
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Cost of sales (direct expenses),28.2,33.8,33.0,28.4,6.7
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Wages and benefits,8.1,7.6,6.4,12.6,1.9
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Opening Inventory,0.4,0.3,0.6,0.3,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Closing inventory,0.3,0.2,0.6,0.3,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Operating expenses (indirect expenses),61.7,99.3,60.6,48.4,40.3
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Labour and commissions,20.2,28.0,23.8,15.0,11.8
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Amortization and depletion,6.8,15.3,5.0,4.1,5.1
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Repairs and maintenance,4.6,7.0,4.2,4.2,2.8
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Utilities and telephone/telecommunication,3.4,4.4,3.4,2.8,2.9
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Rent,4.4,6.4,4.1,4.2,2.6
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Interest and bank charges,2.2,5.0,1.2,1.8,1.1
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Professional and business fees,2.6,6.4,1.6,1.6,1.9
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Advertising and promotion,2.6,2.9,2.6,3.0,1.2
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Insurance,2.9,4.8,2.5,2.7,1.8
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Other expenses,11.5,18.8,11.2,8.6,8.7
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total expenses,89.9,133.1,93.6,76.8,47.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Net profit/loss,10.1,-33.1,6.4,23.2,53.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total assets,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total current assets,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Accounts receivable,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Closing inventory,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Other current assets,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Net tangible and intangible assets,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,All other assets and adjustments,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total liabilities,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total current liabilities,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Current bank loans,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Other current liabilities,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Long term liabilities,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total equity,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Current ratio,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Debt to equity ratio,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Interest coverage ratio,5.7,-5.6,6.3,13.9,47.7
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Debt ratio,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Revenue to equity ratio,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Revenue to closing inventory ratio,0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Collection period for accounts receivable (days),0.0,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total revenue,473.3,0.0,0.0,585.1,235.1
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total expenses,367.7,0.0,0.0,449.2,110.4
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Net profit,105.6,0.0,0.0,135.8,124.7
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total revenue,389.2,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Total expenses,493.2,0.0,0.0,0.0,0.0
487,Scenic and sightseeing transportation,performance,2025-09-05T09:31:05.080608,performance,,,,,Net loss,-104.1,0.0,0.0,0.0,0.0
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,British Columbia,1449.0,1703.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Manitoba,258.0,455.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,New Brunswick,189.0,150.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Newfoundland and Labrador,175.0,174.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Nova Scotia,222.0,272.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Northwest Territories,19.0,6.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Nunavut,8.0,3.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Ontario,4090.0,7333.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Prince Edward Island,50.0,57.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Quebec,1948.0,2901.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Saskatchewan,165.0,281.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Yukon,15.0,22.0,,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Alberta,,,523.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,British Columbia,,,637.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Manitoba,,,130.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,New Brunswick,,,97.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Newfoundland and Labrador,,,93.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Nova Scotia,,,117.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Northwest Territories,,,7.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Nunavut,,,1.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Ontario,,,2704.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Prince Edward Island,,,29.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Quebec,,,960.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Saskatchewan,,,86.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Yukon,,,8.0,,,,,,
488,Support activities for transportation,businesses,2025-09-05T09:31:20.547906,businesses,Percent distribution %,,,56.9,,,,,,
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Cost of sales (direct expenses),36.2,47.2,46.4,25.2,4.5
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Wages and benefits,5.1,7.1,5.4,4.8,1.1
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Opening Inventory,0.6,0.9,0.7,0.6,0.1
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Closing inventory,0.6,0.8,0.6,0.5,0.1
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Operating expenses (indirect expenses),50.6,62.9,47.0,52.1,34.6
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Labour and commissions,17.6,21.5,17.9,17.4,9.4
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Amortization and depletion,4.0,5.8,2.8,4.4,2.8
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Repairs and maintenance,3.5,3.8,3.2,4.4,2.5
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Utilities and telephone/telecommunication,3.6,3.6,3.1,4.7,2.9
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Rent,3.7,5.0,3.3,3.9,2.2
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Interest and bank charges,0.9,1.4,0.6,0.8,0.6
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Professional and business fees,2.1,3.2,1.8,1.6,1.9
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Advertising and promotion,1.1,1.1,0.9,1.2,1.2
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Insurance,2.0,2.3,1.8,2.2,1.6
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Other expenses,10.5,12.1,9.5,10.8,9.3
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total expenses,86.8,110.1,93.4,77.2,39.1
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Net profit/loss,13.2,-10.1,6.6,22.8,60.9
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total assets,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total current assets,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Accounts receivable,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Closing inventory,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Other current assets,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Net tangible and intangible assets,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,All other assets and adjustments,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total liabilities,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total current liabilities,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Current bank loans,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Other current liabilities,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Long term liabilities,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total equity,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Current ratio,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Debt to equity ratio,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Interest coverage ratio,15.9,-6.1,11.3,27.8,101.9
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Debt ratio,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Revenue to equity ratio,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Revenue to closing inventory ratio,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Collection period for accounts receivable (days),0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total revenue,508.7,792.1,760.7,448.6,270.1
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total expenses,408.3,786.9,710.3,346.5,105.5
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Net profit,100.5,5.2,50.5,102.1,164.6
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total revenue,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Total expenses,0.0,0.0,0.0,0.0,0.0
488,Support activities for transportation,performance,2025-09-05T09:31:20.547906,performance,,,,,Net loss,0.0,0.0,0.0,0.0,0.0
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,British Columbia,38.0,43.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Manitoba,6.0,10.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,New Brunswick,1.0,11.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Newfoundland and Labrador,2.0,15.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Nova Scotia,4.0,18.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Northwest Territories,0.0,0.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Nunavut,0.0,0.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Ontario,82.0,111.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Prince Edward Island,0.0,0.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Quebec,21.0,113.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Saskatchewan,7.0,23.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Yukon,2.0,1.0,,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Alberta,,,5.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,British Columbia,,,25.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Manitoba,,,3.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,New Brunswick,,,1.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Newfoundland and Labrador,,,2.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Nova Scotia,,,3.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Northwest Territories,,,0.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Nunavut,,,0.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Ontario,,,57.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Prince Edward Island,,,0.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Quebec,,,13.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Saskatchewan,,,5.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Yukon,,,1.0,,,,,,
491,Postal service,businesses,2025-09-05T09:31:26.187811,businesses,Percent distribution %,,,66.5,,,,,,
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total revenue,100.0,100.0,100.0,100.0,100.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Sales of goods and services,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,All other revenues,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Cost of sales (direct expenses),46.8,65.4,33.4,15.4,0.3
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Wages and benefits,2.9,4.5,1.2,1.0,0.1
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Opening Inventory,1.0,0.9,1.5,0.5,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Closing inventory,1.0,1.1,1.2,0.7,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Operating expenses (indirect expenses),44.1,41.2,53.9,40.4,19.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Labour and commissions,15.8,14.2,24.4,3.6,0.7
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Amortization and depletion,2.4,1.7,3.4,3.1,1.8
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Repairs and maintenance,1.1,0.8,1.1,3.5,0.5
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Utilities and telephone/telecommunication,2.7,2.9,2.2,4.8,1.1
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Rent,5.4,6.9,4.6,2.5,0.5
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Interest and bank charges,0.4,0.3,0.4,0.9,0.3
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Professional and business fees,1.4,1.2,1.9,1.2,0.5
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Advertising and promotion,1.1,1.4,0.7,1.7,0.1
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Insurance,0.9,0.6,1.4,1.5,0.5
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Other expenses,12.4,10.8,13.8,16.9,12.6
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total expenses,90.9,106.6,87.3,55.7,19.4
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Net profit/loss,9.1,-6.6,12.7,44.3,80.6
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total assets,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total current assets,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Accounts receivable,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Closing inventory,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Other current assets,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Net tangible and intangible assets,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,All other assets and adjustments,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total liabilities,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total current liabilities,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Current bank loans,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Other current liabilities,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Long term liabilities,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total equity,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Current ratio,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Debt to equity ratio,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Interest coverage ratio,23.9,-18.7,35.7,49.4,315.3
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Debt ratio,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Revenue to equity ratio,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Revenue to closing inventory ratio,0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Collection period for accounts receivable (days),0.0,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total revenue,259.6,1066.9,391.6,119.2,62.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total expenses,211.6,1053.1,341.9,66.5,12.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Net profit,47.9,13.7,49.7,52.7,50.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total revenue,494.7,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Total expenses,555.9,0.0,0.0,0.0,0.0
491,Postal service,performance,2025-09-05T09:31:26.187811,performance,,,,,Net loss,-61.2,0.0,0.0,0.0,0.0
492,Couriers and messengers,businesses,2025-09-05T09:31:31.591556,businesses,British Columbia,594.0,7108.0,,,,,,,
492,Couriers and messengers,businesses,2025-09-05T09:31:31.591556,businesses,Manitoba,126.0,1245.0,,,,,,,
492,Couriers and messengers,businesses,2025-09-05T09:31:31.591556,businesses,New Brunswick,92.0,368.0,,,,,,,
492,Couriers and messengers,businesses,2025-09-05T09:31:31.591556,businesses,Newfoundland and Labrador,41.0,216.0,,,,,,,
492,Couriers and messengers,businesses,2025-09-05T09:31:31.591556,businesses,Nova Scotia,82.0,675.0,,,,,,,
